CustomerID,OrderCount,TotalRevenue,TotalItems,AvgOrderValue,Segment
15361.0,1,418.92,336,418.92,Medium-Value
15363.0,1,326.0,144,326.0,Medium-Value
15364.0,2,913.19,493,456.595,Medium-Value
15365.0,7,2314.32,1084,330.6171428571429,High-Value
15366.0,2,602.51,621,301.255,Medium-Value
15367.0,4,1877.59,1057,469.3975,High-Value
15368.0,1,446.94000000000005,230,446.94000000000005,Medium-Value
15370.0,7,2386.05,830,340.86428571428576,High-Value
15372.0,1,2007.3999999999999,2924,2007.3999999999999,High-Value
15373.0,12,2415.91,500,201.32583333333332,High-Value
15374.0,1,168.0,126,168.0,Low-Value
15376.0,3,1233.3600000000001,619,411.12000000000006,Medium-Value
15379.0,7,3703.29,2305,529.0414285714286,High-Value
15380.0,5,1690.2600000000002,376,338.052,High-Value
15381.0,2,596.85,171,298.425,Medium-Value
15382.0,6,5955.71,4012,992.6183333333333,High-Value
15384.0,2,642.41,596,321.205,Medium-Value
15385.0,1,316.88,161,316.88,Medium-Value
15386.0,1,394.14,446,394.14,Medium-Value
15388.0,1,140.54,88,140.54,Low-Value
15389.0,1,500.0,400,500.0,Medium-Value
15392.0,4,1535.53,1277,383.8825,Medium-Value
15393.0,2,231.86,150,115.93,Low-Value
15394.0,4,2183.54,910,545.885,High-Value
15395.0,1,107.45,17,107.45,Low-Value
15396.0,1,288.18,122,288.18,Low-Value
15397.0,1,94.0,20,94.0,Low-Value
15398.0,2,1345.53,769,672.765,Medium-Value
15399.0,3,815.77,611,271.92333333333335,Medium-Value
15400.0,5,716.2,390,143.24,Medium-Value
15402.0,2,626.77,694,313.385,Medium-Value
15405.0,1,349.1,193,349.1,Medium-Value
15406.0,2,510.71000000000004,254,255.35500000000002,Medium-Value
15407.0,4,1056.44,558,264.11,Medium-Value
15408.0,1,267.18,106,267.18,Low-Value
15410.0,8,3450.84,1200,431.355,High-Value
15411.0,4,1358.88,530,339.72,Medium-Value
15412.0,1,190.53,108,190.53,Low-Value
15414.0,3,774.9000000000001,443,258.3,Medium-Value
15415.0,1,572.8100000000001,575,572.8100000000001,Medium-Value
15416.0,4,3984.32,2090,996.08,High-Value
15417.0,1,508.8,284,508.8,Medium-Value
15419.0,1,135.86,230,135.86,Low-Value
15421.0,4,950.36,500,237.59,Medium-Value
15422.0,2,97.7,38,48.85,Low-Value
15423.0,1,43.5,101,43.5,Low-Value
15424.0,2,383.34,554,191.67,Medium-Value
15426.0,5,1447.39,674,289.478,Medium-Value
15427.0,3,1483.14,1013,494.38000000000005,Medium-Value
15428.0,1,93.78,102,93.78,Low-Value
15429.0,2,397.35,380,198.675,Medium-Value
15432.0,1,171.19,65,171.19,Low-Value
15433.0,2,533.3,534,266.65,Medium-Value
15434.0,5,1041.48,647,208.296,Medium-Value
15435.0,1,149.29,54,149.29,Low-Value
15436.0,3,1122.53,613,374.1766666666667,Medium-Value
15437.0,1,200.16,79,200.16,Low-Value
15438.0,1,156.57999999999998,59,156.57999999999998,Low-Value
15440.0,3,383.68,197,127.89333333333333,Medium-Value
15442.0,1,594.0,120,594.0,Medium-Value
15443.0,7,3236.91,1663,462.4157142857143,High-Value
15444.0,2,1418.26,764,709.13,Medium-Value
15445.0,1,113.5,58,113.5,Low-Value
15447.0,1,155.17,85,155.17,Low-Value
15448.0,1,494.64,232,494.64,Medium-Value
15449.0,3,974.52,812,324.84,Medium-Value
15450.0,1,429.84,376,429.84,Medium-Value
15452.0,3,538.73,283,179.57666666666668,Medium-Value
15453.0,7,1388.37,845,198.3385714285714,Medium-Value
15454.0,1,179.1,86,179.1,Low-Value
15456.0,3,447.22,660,149.07333333333335,Medium-Value
15457.0,1,237.07,132,237.07,Low-Value
15458.0,1,161.64,156,161.64,Low-Value
15460.0,1,216.76,109,216.76,Low-Value
15462.0,3,234.6,172,78.2,Low-Value
15463.0,1,126.14,106,126.14,Low-Value
15464.0,1,1048.85,350,1048.85,Medium-Value
15465.0,18,7354.62,1257,408.59,High-Value
15466.0,1,334.53,246,334.53,Medium-Value
15467.0,3,524.88,310,174.96,Medium-Value
15468.0,2,467.51,155,233.755,Medium-Value
15469.0,2,538.55,153,269.275,Medium-Value
15471.0,1,469.48,266,469.48,Medium-Value
15472.0,1,371.56,251,371.56,Medium-Value
15473.0,7,1771.2,672,253.02857142857144,High-Value
15475.0,1,454.10999999999996,319,454.10999999999996,Medium-Value
15478.0,2,1441.42,585,720.71,Medium-Value
15480.0,1,905.5,303,905.5,Medium-Value
15482.0,12,11054.96,5020,921.2466666666666,High-Value
15483.0,4,233.81,295,58.4525,Low-Value
15484.0,4,3594.31,3152,898.5775,High-Value
15485.0,3,2575.0,1306,858.3333333333334,High-Value
15488.0,1,91.32000000000001,73,91.32000000000001,Low-Value
15489.0,3,1134.28,608,378.0933333333333,Medium-Value
15491.0,6,3100.09,1646,516.6816666666667,High-Value
15492.0,2,659.4599999999999,483,329.72999999999996,Medium-Value
15493.0,5,2001.8,560,400.36,High-Value
15494.0,2,1299.23,1148,649.615,Medium-Value
15497.0,2,1262.2,624,631.1,Medium-Value
15498.0,27,13316.4,6105,493.2,High-Value
15500.0,4,1131.56,572,282.89,Medium-Value
15502.0,12,10384.93,4236,865.4108333333334,High-Value
15503.0,1,147.09,74,147.09,Low-Value
15504.0,1,52.83,33,52.83,Low-Value
15505.0,5,3610.96,2390,722.192,High-Value
15506.0,3,979.26,848,326.42,Medium-Value
15507.0,1,492.36,162,492.36,Medium-Value
15508.0,6,1000.27,440,166.71166666666667,Medium-Value
15510.0,1,250.0,2,250.0,Low-Value
15511.0,5,909.23,271,181.846,Medium-Value
15512.0,2,121.0,68,60.5,Low-Value
15513.0,19,14758.220000000001,5709,776.7484210526317,High-Value
15514.0,11,4139.46,2160,376.31454545454545,High-Value
15516.0,3,62.43,27,20.81,Low-Value
15517.0,1,267.03,293,267.03,Low-Value
15518.0,8,1942.45,1273,242.80625,High-Value
15520.0,1,343.5,314,343.5,Medium-Value
15521.0,8,3000.2,1836,375.025,High-Value
15522.0,2,398.84,573,199.42,Medium-Value
15523.0,1,412.01000000000005,132,412.01000000000005,Medium-Value
15524.0,1,440.0,4,440.0,Medium-Value
15525.0,3,825.92,416,275.3066666666667,Medium-Value
15526.0,2,148.44,24,74.22,Low-Value
15527.0,8,2429.78,992,303.7225,High-Value
15528.0,1,229.33,123,229.33,Low-Value
15529.0,11,3995.23,3496,363.20272727272726,High-Value
15530.0,4,1502.35,950,375.5875,Medium-Value
15531.0,2,2007.44,1105,1003.72,High-Value
15532.0,4,1580.93,521,395.2325,Medium-Value
15533.0,3,807.57,289,269.19,Medium-Value
15535.0,4,536.4,143,134.1,Medium-Value
15537.0,1,110.92,29,110.92,Low-Value
15539.0,1,538.46,410,538.46,Medium-Value
15540.0,1,213.3,200,213.3,Low-Value
15541.0,1,85.13000000000001,49,85.13000000000001,Low-Value
15543.0,1,127.86,86,127.86,Low-Value
15544.0,9,3546.71,3109,394.0788888888889,High-Value
15545.0,2,292.71999999999997,163,146.35999999999999,Low-Value
15547.0,14,4954.84,4032,353.9171428571429,High-Value
15549.0,3,1693.26,698,564.42,High-Value
15550.0,4,575.63,295,143.9075,Medium-Value
15551.0,1,436.06,218,436.06,Medium-Value
15552.0,1,90.12,60,90.12,Low-Value
15553.0,1,437.23,451,437.23,Medium-Value
15554.0,1,217.2,74,217.2,Low-Value
15555.0,16,4805.17,4439,300.323125,High-Value
15556.0,1,279.77,236,279.77,Low-Value
15557.0,1,473.65000000000003,219,473.65000000000003,Medium-Value
15561.0,4,800.59,267,200.1475,Medium-Value
15562.0,1,134.55,39,134.55,Low-Value
15563.0,4,1400.44,1501,350.11,Medium-Value
15565.0,2,173.16,60,86.58,Low-Value
15567.0,1,186.01,223,186.01,Low-Value
15568.0,3,758.29,461,252.76333333333332,Medium-Value
15569.0,5,1375.71,666,275.142,Medium-Value
15570.0,12,4165.52,2067,347.1266666666667,High-Value
15571.0,4,650.4300000000001,264,162.60750000000002,Medium-Value
15572.0,7,2552.86,1229,364.69428571428574,High-Value
15573.0,2,607.45,363,303.725,Medium-Value
15574.0,4,702.25,349,175.5625,Medium-Value
15576.0,1,940.6700000000001,404,940.6700000000001,Medium-Value
15577.0,3,258.88,89,86.29333333333334,Low-Value
15578.0,1,127.1,52,127.1,Low-Value
15579.0,2,348.6,120,174.3,Medium-Value
15581.0,13,3679.9700000000003,286,283.0746153846154,High-Value
15582.0,3,682.9100000000001,453,227.63666666666668,Medium-Value
15584.0,4,725.11,314,181.2775,Medium-Value
15585.0,1,455.3,320,455.3,Medium-Value
15587.0,4,913.6800000000001,312,228.42000000000002,Medium-Value
15589.0,3,478.53000000000003,243,159.51000000000002,Medium-Value
15592.0,1,388.58,354,388.58,Medium-Value
15593.0,1,199.8,60,199.8,Low-Value
15594.0,5,1771.78,983,354.356,High-Value
15596.0,5,1406.59,561,281.318,Medium-Value
15597.0,1,324.57,279,324.57,Medium-Value
15598.0,1,240.68,160,240.68,Low-Value
15599.0,2,761.74,718,380.87,Medium-Value
15601.0,14,6776.56,4983,484.04,High-Value
15602.0,9,1297.8700000000001,1137,144.20777777777778,Medium-Value
15603.0,1,48.480000000000004,96,48.480000000000004,Low-Value
15604.0,1,216.39,159,216.39,Low-Value
15605.0,5,1198.23,441,239.64600000000002,Medium-Value
15606.0,9,2920.16,892,324.4622222222222,High-Value
15607.0,1,104.76,202,104.76,Low-Value
15608.0,4,1093.68,714,273.42,Medium-Value
15609.0,1,298.48,148,298.48,Low-Value
15610.0,1,112.46000000000001,66,112.46000000000001,Low-Value
15611.0,13,1591.45,504,122.41923076923078,Medium-Value
15612.0,2,195.15,52,97.575,Low-Value
15615.0,23,10399.74,5508,452.1626086956522,High-Value
15618.0,4,776.851,454,194.21275,Medium-Value
15619.0,1,336.40000000000003,136,336.40000000000003,Medium-Value
15620.0,3,1553.18,915,517.7266666666667,Medium-Value
15621.0,4,1293.03,501,323.2575,Medium-Value
15622.0,9,3709.56,1674,412.17333333333335,High-Value
15623.0,1,301.03,125,301.03,Low-Value
15624.0,4,588.13,357,147.0325,Medium-Value
15625.0,4,1534.26,1188,383.565,Medium-Value
15626.0,2,675.8,766,337.9,Medium-Value
15628.0,9,2870.2400000000002,1894,318.91555555555556,High-Value
15630.0,2,1186.35,800,593.175,Medium-Value
15632.0,8,3285.31,2109,410.66375,High-Value
15634.0,1,243.55,99,243.55,Low-Value
15636.0,2,724.76,284,362.38,Medium-Value
15637.0,1,223.36,128,223.36,Low-Value
15639.0,1,425.32,323,425.32,Medium-Value
15640.0,15,12515.66,6607,834.3773333333334,High-Value
15641.0,4,1887.2,1562,471.8,High-Value
15643.0,3,664.0,246,221.33333333333334,Medium-Value
15644.0,4,813.0,557,203.25,Medium-Value
15645.0,1,612.01,256,612.01,Medium-Value
15646.0,3,447.64000000000004,394,149.21333333333334,Medium-Value
15648.0,2,657.35,221,328.675,Medium-Value
15649.0,2,816.0,192,408.0,Medium-Value
15651.0,3,646.3,479,215.4333333333333,Medium-Value
15652.0,1,337.74,208,337.74,Medium-Value
15653.0,2,877.4399999999999,1200,438.71999999999997,Medium-Value
15654.0,2,922.53,475,461.265,Medium-Value
15655.0,1,560.67,324,560.67,Medium-Value
15656.0,4,748.5,343,187.125,Medium-Value
15657.0,1,30.0,24,30.0,Low-Value
15658.0,5,1024.1000000000001,242,204.82000000000002,Medium-Value
15659.0,1,306.45,111,306.45,Low-Value
15660.0,9,1600.86,1050,177.87333333333333,Medium-Value
15661.0,2,309.8,236,154.9,Medium-Value
15663.0,1,138.14,106,138.14,Low-Value
15664.0,1,386.43,157,386.43,Medium-Value
15665.0,2,2242.01,1666,1121.005,High-Value
15667.0,1,301.32,240,301.32,Low-Value
15668.0,1,76.32000000000001,72,76.32000000000001,Low-Value
15669.0,4,684.34,342,171.085,Medium-Value
15670.0,1,173.05,91,173.05,Low-Value
15671.0,7,2657.13,1699,379.59000000000003,High-Value
15673.0,4,2881.02,1514,720.255,High-Value
15674.0,5,2446.6,1275,489.32,High-Value
15675.0,3,323.69,527,107.89666666666666,Medium-Value
15676.0,3,3435.76,2252,1145.2533333333333,High-Value
15677.0,1,657.23,319,657.23,Medium-Value
15678.0,1,352.7,184,352.7,Medium-Value
15679.0,4,781.28,1170,195.32,Medium-Value
15680.0,3,1333.68,952,444.56,Medium-Value
15681.0,5,1426.16,816,285.232,Medium-Value
15683.0,1,193.75,131,193.75,Low-Value
15687.0,9,2993.1,1310,332.56666666666666,High-Value
15689.0,2,254.1,84,127.05,Low-Value
15690.0,2,239.76,408,119.88,Low-Value
15691.0,1,136.8,72,136.8,Low-Value
15692.0,1,191.04,138,191.04,Low-Value
15694.0,14,6479.4,1677,462.8142857142857,High-Value
15695.0,2,409.98,212,204.99,Medium-Value
15696.0,8,2736.46,1028,342.0575,High-Value
15699.0,1,309.65,113,309.65,Medium-Value
15700.0,2,696.68,357,348.34,Medium-Value
15701.0,4,1542.14,923,385.535,Medium-Value
15703.0,1,211.5,66,211.5,Low-Value
15704.0,4,2293.62,1028,573.405,High-Value
15705.0,1,143.1,62,143.1,Low-Value
15706.0,4,1060.56,321,265.14,Medium-Value
15707.0,4,945.58,605,236.395,Medium-Value
15708.0,7,3364.2400000000002,1267,480.6057142857143,High-Value
15709.0,1,133.25,121,133.25,Low-Value
15712.0,5,1072.3600000000001,486,214.47200000000004,Medium-Value
15713.0,2,356.7,150,178.35,Medium-Value
15714.0,2,330.88,187,165.44,Medium-Value
15716.0,4,1118.81,744,279.7025,Medium-Value
15717.0,1,150.3,70,150.3,Low-Value
15719.0,13,5045.61,2725,388.1238461538461,High-Value
15720.0,1,598.73,281,598.73,Medium-Value
15721.0,1,507.08,409,507.08,Medium-Value
15722.0,5,2222.56,1026,444.512,High-Value
15723.0,1,203.1,87,203.1,Low-Value
15724.0,2,218.25,73,109.125,Low-Value
15725.0,1,415.25,221,415.25,Medium-Value
15727.0,7,5178.96,3065,739.8514285714285,High-Value
15729.0,1,85.0,28,85.0,Low-Value
15730.0,3,1120.88,689,373.6266666666667,Medium-Value
15732.0,2,294.12,215,147.06,Low-Value
15733.0,1,162.3,62,162.3,Low-Value
15734.0,2,1339.45,346,669.725,Medium-Value
15737.0,8,1205.1200000000001,599,150.64000000000001,Medium-Value
15738.0,16,4812.42,2982,300.77625,High-Value
15739.0,1,449.12,472,449.12,Medium-Value
15740.0,1,154.88,152,154.88,Low-Value
15743.0,4,784.46,216,196.115,Medium-Value
15744.0,1,34.8,120,34.8,Low-Value
15745.0,4,1094.59,421,273.6475,Medium-Value
15746.0,1,196.88,178,196.88,Low-Value
15747.0,3,974.04,480,324.68,Medium-Value
15748.0,1,149.31,51,149.31,Low-Value
15749.0,3,44534.3,18028,14844.766666666668,High-Value
15750.0,8,2465.48,1786,308.185,High-Value
15752.0,7,2637.38,1978,376.7685714285714,High-Value
15753.0,1,79.2,144,79.2,Low-Value
15754.0,3,458.57,199,152.85666666666665,Medium-Value
15755.0,6,2364.25,1427,394.0416666666667,High-Value
15756.0,4,532.96,242,133.24,Medium-Value
15757.0,2,714.42,491,357.21,Medium-Value
15758.0,1,205.25,47,205.25,Low-Value
15759.0,3,253.04,60,84.34666666666666,Low-Value
15762.0,2,583.75,251,291.875,Medium-Value
15763.0,2,1086.92,271,543.46,Medium-Value
15764.0,6,3279.97,2050,546.6616666666666,High-Value
15766.0,1,315.06,170,315.06,Medium-Value
15768.0,3,621.8299999999999,244,207.27666666666664,Medium-Value
15769.0,26,56252.72,29672,2163.566153846154,High-Value
15773.0,1,635.6800000000001,311,635.6800000000001,Medium-Value
15774.0,1,270.8,87,270.8,Low-Value
15775.0,1,104.9,68,104.9,Low-Value
15776.0,1,241.62,138,241.62,Low-Value
15777.0,4,1047.11,378,261.7775,Medium-Value
15780.0,3,475.28000000000003,220,158.42666666666668,Medium-Value
15781.0,3,345.46,180,115.15333333333332,Medium-Value
15782.0,3,2614.7400000000002,864,871.58,High-Value
15783.0,1,246.3,212,246.3,Low-Value
15785.0,5,2328.9700000000003,1612,465.79400000000004,High-Value
15786.0,3,4932.2,3364,1644.0666666666666,High-Value
15787.0,3,948.05,540,316.01666666666665,Medium-Value
15789.0,1,351.3,438,351.3,Medium-Value
15790.0,1,220.85,114,220.85,Low-Value
15791.0,2,1612.69,731,806.345,Medium-Value
15793.0,3,965.61,553,321.87,Medium-Value
15795.0,1,610.01,581,610.01,Medium-Value
15796.0,8,2711.56,861,338.945,High-Value
15797.0,4,2207.4,873,551.85,High-Value
15799.0,3,884.14,955,294.7133333333333,Medium-Value
15800.0,2,699.08,335,349.54,Medium-Value
15801.0,3,1063.95,570,354.65000000000003,Medium-Value
15802.0,1,451.42,1,451.42,Medium-Value
15803.0,1,415.82000000000005,290,415.82000000000005,Medium-Value
15804.0,13,4206.39,2565,323.5684615384616,High-Value
15805.0,17,5528.4800000000005,3387,325.204705882353,High-Value
15806.0,3,784.58,602,261.5266666666667,Medium-Value
15807.0,3,903.9,430,301.3,Medium-Value
15808.0,4,3734.9700000000003,1343,933.7425000000001,High-Value
15809.0,5,515.77,301,103.154,Medium-Value
15810.0,4,1391.98,861,347.995,Medium-Value
15811.0,6,2218.62,1071,369.77,High-Value
15812.0,5,1801.14,922,360.228,High-Value
15813.0,2,1303.9099999999999,603,651.9549999999999,Medium-Value
15814.0,4,1945.33,1271,486.3325,High-Value
15815.0,5,2100.6,1856,420.12,High-Value
15819.0,4,1905.45,1357,476.3625,High-Value
15820.0,1,206.98,128,206.98,Low-Value
15821.0,2,570.96,202,285.48,Medium-Value
15822.0,2,885.47,375,442.735,Medium-Value
15823.0,1,15.0,1,15.0,Low-Value
15825.0,1,532.94,220,532.94,Medium-Value
15826.0,3,1654.31,963,551.4366666666666,Medium-Value
15827.0,14,1836.0900000000001,882,131.14928571428572,High-Value
15829.0,2,636.14,996,318.07,Medium-Value
15830.0,1,576.0,415,576.0,Medium-Value
15831.0,3,801.76,1105,267.25333333333333,Medium-Value
15832.0,1,836.79,465,836.79,Medium-Value
15834.0,4,2233.75,965,558.4375,High-Value
15835.0,4,954.09,439,238.5225,Medium-Value
15836.0,1,137.37,26,137.37,Low-Value
15837.0,1,391.98,189,391.98,Medium-Value
15838.0,19,33643.08,18368,1770.6884210526316,High-Value
15839.0,3,1048.49,675,349.49666666666667,Medium-Value
15840.0,2,355.56,396,177.78,Medium-Value
15841.0,4,1224.06,942,306.015,Medium-Value
15843.0,1,118.95000000000002,27,118.95000000000002,Low-Value
15844.0,1,130.73999999999998,134,130.73999999999998,Low-Value
15845.0,8,3711.77,1926,463.97125,High-Value
15847.0,2,389.27,449,194.635,Medium-Value
15850.0,2,238.85,302,119.425,Low-Value
15852.0,2,160.71,48,80.355,Low-Value
15853.0,1,110.8,135,110.8,Low-Value
15854.0,12,2974.65,939,247.88750000000002,High-Value
15855.0,5,712.24,470,142.448,Medium-Value
15856.0,27,16387.57,11005,606.947037037037,High-Value
15857.0,1,297.0,308,297.0,Low-Value
15858.0,5,1438.85,1167,287.77,Medium-Value
15860.0,8,977.21,440,122.15125,Medium-Value
15861.0,8,3165.36,2544,395.67,High-Value
15862.0,4,832.88,585,208.22,Medium-Value
15863.0,2,68.84,19,34.42,Low-Value
15864.0,6,1936.3200000000002,1192,322.72,High-Value
15865.0,3,895.13,368,298.37666666666667,Medium-Value
15866.0,1,230.53,126,230.53,Low-Value
15867.0,15,3812.64,2054,254.176,High-Value
15869.0,2,149.64,175,74.82,Low-Value
15870.0,1,354.09000000000003,335,354.09000000000003,Medium-Value
15872.0,2,360.93,212,180.465,Medium-Value
15874.0,7,4405.88,2534,629.4114285714286,High-Value
15877.0,2,493.28,371,246.64,Medium-Value
15880.0,1,343.28000000000003,211,343.28000000000003,Medium-Value
15881.0,5,501.39000000000004,260,100.278,Medium-Value
15882.0,4,516.36,276,129.09,Medium-Value
15883.0,2,396.48,223,198.24,Medium-Value
15885.0,3,379.35,111,126.45,Medium-Value
15886.0,1,181.09,147,181.09,Low-Value
15888.0,1,168.31,76,168.31,Low-Value
15889.0,2,446.87,215,223.435,Medium-Value
15891.0,1,524.52,442,524.52,Medium-Value
15894.0,2,263.55,168,131.775,Low-Value
15895.0,1,179.17,94,179.17,Low-Value
15897.0,2,222.05,261,111.025,Low-Value
15898.0,5,1388.88,570,277.776,Medium-Value
15899.0,1,56.25,39,56.25,Low-Value
15900.0,1,351.11,221,351.11,Medium-Value
15901.0,3,363.88,384,121.29333333333334,Medium-Value
15903.0,7,5126.76,2410,732.3942857142857,High-Value
15904.0,1,164.68,84,164.68,Low-Value
15906.0,7,1567.69,544,223.9557142857143,Medium-Value
15907.0,3,967.45,509,322.48333333333335,Medium-Value
15909.0,1,191.94,98,191.94,Low-Value
15910.0,8,1232.18,1015,154.0225,Medium-Value
15912.0,2,264.62,185,132.31,Low-Value
15916.0,8,1528.09,757,191.01125,Medium-Value
15917.0,1,123.1,42,123.1,Low-Value
15918.0,2,334.23,153,167.115,Medium-Value
15919.0,2,639.89,545,319.945,Medium-Value
15920.0,4,167.5,99,41.875,Low-Value
15921.0,1,336.03000000000003,166,336.03000000000003,Medium-Value
15922.0,1,369.5,138,369.5,Medium-Value
15923.0,1,127.08,122,127.08,Low-Value
15925.0,1,207.15,93,207.15,Low-Value
15930.0,1,426.63,139,426.63,Medium-Value
15932.0,8,2495.87,2325,311.98375,High-Value
15933.0,3,1107.46,885,369.15333333333336,Medium-Value
15935.0,2,416.86,115,208.43,Medium-Value
15937.0,1,145.35,73,145.35,Low-Value
15938.0,5,404.58,240,80.916,Medium-Value
15939.0,15,6115.01,4728,407.6673333333334,High-Value
15940.0,1,35.8,4,35.8,Low-Value
15942.0,1,337.44,232,337.44,Medium-Value
15944.0,1,325.1,50,325.1,Medium-Value
15945.0,1,181.0,52,181.0,Low-Value
15947.0,1,1708.24,898,1708.24,High-Value
15948.0,2,955.24,567,477.62,Medium-Value
15949.0,2,364.72,284,182.36,Medium-Value
15950.0,4,1765.51,729,441.3775,High-Value
15951.0,2,708.22,313,354.11,Medium-Value
15952.0,4,806.57,399,201.6425,Medium-Value
15953.0,8,1659.3799999999999,892,207.42249999999999,Medium-Value
15955.0,14,4416.26,2135,315.44714285714286,High-Value
15957.0,1,428.89,211,428.89,Medium-Value
15958.0,1,104.35,33,104.35,Low-Value
15963.0,2,470.76,298,235.38,Medium-Value
15965.0,4,845.64,453,211.41,Medium-Value
15967.0,2,418.83,211,209.415,Medium-Value
15969.0,3,666.1,124,222.03333333333333,Medium-Value
15970.0,1,314.1,116,314.1,Medium-Value
15971.0,12,4199.85,1717,349.9875,High-Value
15973.0,1,307.82000000000005,106,307.82000000000005,Medium-Value
15974.0,7,3442.15,2262,491.7357142857143,High-Value
15975.0,1,371.01,243,371.01,Medium-Value
15976.0,2,430.94,277,215.47,Medium-Value
15977.0,2,1054.73,1016,527.365,Medium-Value
15978.0,1,1098.78,888,1098.78,Medium-Value
15980.0,3,2398.86,1560,799.62,High-Value
15981.0,8,3408.48,1866,426.06,High-Value
15983.0,4,1475.02,892,368.755,Medium-Value
15984.0,10,2837.67,1843,283.767,High-Value
15985.0,2,1142.42,1086,571.21,Medium-Value
15986.0,1,168.12,268,168.12,Low-Value
15987.0,7,1451.28,1556,207.32571428571427,Medium-Value
15988.0,1,158.03,181,158.03,Low-Value
15990.0,2,792.11,443,396.055,Medium-Value
15992.0,1,41.989999999999995,17,41.989999999999995,Low-Value
15993.0,7,2797.57,2051,399.65285714285716,High-Value
15994.0,1,427.07,177,427.07,Medium-Value
15996.0,6,1060.68,384,176.78,Medium-Value
15998.0,5,3089.97,2041,617.9939999999999,High-Value
16000.0,3,12393.7,5110,4131.233333333334,High-Value
16003.0,5,2735.37,1185,547.074,High-Value
16005.0,4,615.39,300,153.8475,Medium-Value
16006.0,1,101.4,84,101.4,Low-Value
16007.0,4,1701.94,1393,425.485,High-Value
16008.0,3,478.78,323,159.59333333333333,Medium-Value
16009.0,4,992.71,378,248.1775,Medium-Value
16010.0,3,407.5,210,135.83333333333334,Medium-Value
16011.0,16,3362.71,2042,210.169375,High-Value
16012.0,3,1415.29,799,471.7633333333333,Medium-Value
16013.0,47,37130.6,15536,790.0127659574467,High-Value
16014.0,3,662.38,265,220.79333333333332,Medium-Value
16015.0,3,705.39,909,235.13,Medium-Value
16016.0,8,1508.76,620,188.595,Medium-Value
16017.0,1,211.88,102,211.88,Low-Value
16018.0,2,408.90000000000003,190,204.45000000000002,Medium-Value
16019.0,9,3786.2400000000002,1733,420.6933333333334,High-Value
16020.0,3,851.01,487,283.67,Medium-Value
16022.0,1,628.28,261,628.28,Medium-Value
16023.0,3,719.81,358,239.93666666666664,Medium-Value
16024.0,1,251.24,398,251.24,Low-Value
16025.0,1,439.65999999999997,338,439.65999999999997,Medium-Value
16026.0,1,236.09,243,236.09,Low-Value
16027.0,6,934.62,1147,155.77,Medium-Value
16029.0,63,81024.84,40208,1286.1085714285714,High-Value
16030.0,1,331.24,283,331.24,Medium-Value
16031.0,2,548.94,423,274.47,Medium-Value
16033.0,20,8816.4,3539,440.82,High-Value
16034.0,3,437.7,242,145.9,Medium-Value
16036.0,2,758.92,716,379.46,Medium-Value
16037.0,3,855.02,428,285.00666666666666,Medium-Value
16038.0,3,471.78000000000003,244,157.26000000000002,Medium-Value
16040.0,3,1313.55,684,437.84999999999997,Medium-Value
16041.0,3,3166.4,1584,1055.4666666666667,High-Value
16042.0,5,1197.27,755,239.454,Medium-Value
16043.0,4,773.99,503,193.4975,Medium-Value
16045.0,4,1340.7,897,335.175,Medium-Value
16048.0,2,256.44,144,128.22,Low-Value
16049.0,3,1111.79,793,370.59666666666664,Medium-Value
16050.0,1,137.9,278,137.9,Low-Value
16052.0,1,362.06,282,362.06,Medium-Value
16053.0,2,1511.95,1793,755.975,Medium-Value
16054.0,1,783.9,380,783.9,Medium-Value
16055.0,1,134.8,22,134.8,Low-Value
16056.0,1,664.85,347,664.85,Medium-Value
16057.0,7,2263.12,863,323.30285714285714,High-Value
16059.0,6,1459.8600000000001,643,243.31000000000003,Medium-Value
16062.0,4,1153.62,800,288.405,Medium-Value
16063.0,1,335.32,262,335.32,Medium-Value
16065.0,1,372.09,231,372.09,Medium-Value
16066.0,5,1521.87,936,304.37399999999997,Medium-Value
16070.0,2,852.15,457,426.075,Medium-Value
16071.0,1,326.24,180,326.24,Medium-Value
16072.0,1,584.3199999999999,140,584.3199999999999,Medium-Value
16073.0,1,122.39999999999999,48,122.39999999999999,Low-Value
16076.0,10,2234.73,1435,223.473,High-Value
16078.0,1,79.2,16,79.2,Low-Value
16079.0,3,1352.0,864,450.6666666666667,Medium-Value
16080.0,2,217.16,128,108.58,Low-Value
16081.0,5,2806.9,1477,561.38,High-Value
16083.0,2,1317.62,908,658.81,Medium-Value
16084.0,1,436.18,216,436.18,Medium-Value
16085.0,5,981.51,636,196.302,Medium-Value
16086.0,5,1121.39,511,224.27800000000002,Medium-Value
16091.0,2,315.06,154,157.53,Medium-Value
16092.0,3,817.86,628,272.62,Medium-Value
16093.0,1,17.0,20,17.0,Low-Value
16094.0,4,1078.23,647,269.5575,Medium-Value
16096.0,1,320.62,155,320.62,Medium-Value
16097.0,1,185.04999999999998,87,185.04999999999998,Low-Value
16098.0,7,2005.63,613,286.5185714285714,High-Value
16099.0,3,731.9,434,243.96666666666667,Medium-Value
16101.0,1,1290.7,757,1290.7,Medium-Value
16102.0,3,1842.14,942,614.0466666666667,High-Value
16103.0,6,1429.64,558,238.27333333333334,Medium-Value
16104.0,1,302.36,123,302.36,Low-Value
16105.0,1,336.96,330,336.96,Medium-Value
16106.0,1,108.38,74,108.38,Low-Value
16107.0,7,3204.1600000000003,1176,457.7371428571429,High-Value
16108.0,1,842.5,615,842.5,Medium-Value
